date,date,date,date,date,date,OT,OT,OT
9.51133,20.75362,40.304,3304.97521,-1.4916,72.77079,7.91986405,2.636895603,0
9.52443,20.79649,40.1755,3301.36544,-1.48004,72.78005,8.046692771,2.679122855,0
9.53752,20.83931,40.04828,3297.68893,-1.46528,72.78931,8.173732952,2.721420513,0
9.55059,20.8821,39.92261,3293.94487,-1.44732,72.79858,8.300603034,2.763661536,0
9.56363,20.92484,39.79878,3290.13262,-1.42615,72.80785,8.426902495,2.805712572,0
9.57665,20.96753,39.67704,3286.25175,-1.4018,72.81712,8.552213407,2.847434474,0
9.58965,21.01018,39.55769,3282.30208,-1.37429,72.82639,8.676102316,2.888682925,0
9.60263,21.05278,39.44097,3278.28361,-1.34366,72.83567,8.798122475,2.92930918,0
9.61559,21.09534,39.32715,3274.1966,-1.30995,72.84495,8.917816409,2.969160926,0
9.62852,21.13785,39.2165,3270.04157,-1.27323,72.85423,9.034718812,3.00808324,0
9.64143,21.1803,39.10925,3265.81925,-1.23356,72.86352,9.148359741,3.045919655,0
9.65432,21.22271,39.00566,3261.53067,-1.19104,72.8728,9.258268105,3.082513324,0
9.66718,21.26507,38.90595,3257.1771,-1.14576,72.88209,9.363975386,3.117708254,0
9.68002,21.30737,38.81034,3252.76004,-1.09784,72.89137,9.465019566,3.151350619,0
9.69284,21.34962,38.71905,3248.2813,-1.04739,72.90066,9.560949208,3.183290113,0
9.70563,21.39182,38.63227,3243.74291,-0.99455,72.90995,9.651327623,3.213381343,0
9.7184,21.43396,38.5502,3239.14715,-0.93947,72.91923,9.735737068,3.241485221,0
9.73114,21.47605,38.473,3234.49656,-0.8823,72.92851,9.813782904,3.267470354,0
9.74386,21.51808,38.40083,3229.79389,-0.82321,72.9378,9.885097645,3.291214388,0
9.75655,21.56006,38.33384,3225.04214,-0.76238,72.94708,9.94934482,3.312605298,0
9.76922,21.60198,38.27214,3220.24447,-0.7,72.95636,10.00622258,3.331542583,0
9.78186,21.64384,38.21584,3215.40428,-0.63626,72.96564,10.05546701,3.34793837,0
9.79448,21.68564,38.16505,3210.52512,-0.57137,72.97491,10.09685496,3.361718369,0
9.80707,21.72738,38.11982,3205.61067,-0.50553,72.98419,10.1302066,3.372822698,0
9.81964,21.76906,38.08021,3200.66479,-0.43897,72.99346,10.15538728,3.381206533,0
9.83218,21.81068,38.04626,3195.69141,-0.37189,73.00272,10.17230904,3.386840583,0
9.84469,21.85224,38.01799,3190.69457,-0.30451,73.01199,10.18093143,3.389711382,0
9.85718,21.89374,37.99539,3185.67837,-0.23707,73.02125,10.18126182,3.389821384,0
9.86964,21.93518,37.97843,3180.64695,-0.16978,73.03051,10.17335512,3.387188872,0
9.88207,21.97656,37.96709,3175.60446,-0.10286,73.03976,10.15731291,3.381847667,0
9.89448,22.01787,37.96131,3170.55506,-0.03654,73.04901,10.13328208,3.373846671,0
